,Customer ID,Quarter,Revenue,Quarter End,Recency,Revenue Score
25970,14840,2011Q1,62.85,2011-03-31 23:59:59.999999999,14.0,1
25971,14840,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
25972,14840,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
25973,14840,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
25974,16486,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
25975,16486,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
25976,16486,2010Q2,134.36,2010-06-30 23:59:59.999999999,10.0,1
25977,16486,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
25978,16486,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
25979,16486,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
25980,16486,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
25981,16486,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
25982,16486,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
25983,18128,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
25984,18128,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
25985,18128,2010Q2,420.04,2010-06-30 23:59:59.999999999,10.0,3
25986,18128,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
25987,18128,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
25988,18128,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
25989,18128,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
25990,18128,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
25991,18128,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
25992,15247,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
25993,15247,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
25994,15247,2010Q2,311.56,2010-06-30 23:59:59.999999999,10.0,2
25995,15247,2010Q3,308.5,2010-09-30 23:59:59.999999999,42.0,2
25996,15247,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
25997,15247,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
25998,15247,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
25999,15247,2011Q3,356.0,2011-09-30 23:59:59.999999999,52.0,3
26000,15247,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
26001,16739,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
26002,16739,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
26003,16739,2010Q2,463.43,2010-06-30 23:59:59.999999999,9.0,3
26004,16739,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
26005,16739,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
26006,16739,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
26007,16739,2011Q2,323.0,2011-06-30 23:59:59.999999999,14.0,2
26008,16739,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
26009,16739,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
26010,15786,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
26011,15786,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
26012,15786,2010Q2,1786.71,2010-06-30 23:59:59.999999999,9.0,5
26013,15786,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
26014,15786,2010Q4,1795.91,2010-12-31 23:59:59.999999999,74.0,5
26015,15786,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
26016,15786,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
26017,15786,2011Q3,3160.84,2011-09-30 23:59:59.999999999,44.0,5
26018,15786,2011Q4,1771.36,2011-12-31 23:59:59.999999999,68.0,5
26019,12469,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
26020,12469,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
26021,12469,2010Q2,1956.84,2010-06-30 23:59:59.999999999,9.0,5
26022,12469,2010Q3,1113.7,2010-09-30 23:59:59.999999999,87.0,5
26023,12469,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
26024,12469,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
26025,12469,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
26026,12469,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
26027,12469,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
26028,14338,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
26029,14338,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
26030,14338,2010Q2,339.88,2010-06-30 23:59:59.999999999,9.0,3
26031,14338,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
26032,14338,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
26033,14338,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
26034,14338,2011Q2,579.97,2011-06-30 23:59:59.999999999,34.0,4
26035,14338,2011Q3,8.25,2011-09-30 23:59:59.999999999,91.0,1
26036,14338,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
26037,13707,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
26038,13707,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
26039,13707,2010Q2,720.5,2010-06-30 23:59:59.999999999,9.0,4
26040,13707,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
26041,13707,2010Q4,1838.95,2010-12-31 23:59:59.999999999,86.0,5
26042,13707,2011Q1,806.41,2011-03-31 23:59:59.999999999,14.0,4
26043,13707,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
26044,13707,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
26045,13707,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
26046,16815,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
26047,16815,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
26048,16815,2010Q2,233.12,2010-06-30 23:59:59.999999999,9.0,2
26049,16815,2010Q3,177.85,2010-09-30 23:59:59.999999999,18.0,1
26050,16815,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
26051,16815,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
26052,16815,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
26053,16815,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
26054,16815,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
26055,16062,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
26056,16062,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
26057,16062,2010Q2,543.32,2010-06-30 23:59:59.999999999,9.0,3
26058,16062,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
26059,16062,2010Q4,1414.07,2010-12-31 23:59:59.999999999,21.0,5
26060,16062,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
26061,16062,2011Q2,330.62,2011-06-30 23:59:59.999999999,79.0,2
26062,16062,2011Q3,199.96,2011-09-30 23:59:59.999999999,63.0,1
26063,16062,2011Q4,375.48,2011-12-31 23:59:59.999999999,31.0,3
26064,16315,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
26065,16315,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
26066,16315,2010Q2,176.34,2010-06-30 23:59:59.999999999,9.0,1
26067,16315,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
26068,16315,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
26069,16315,2011Q1,226.37,2011-03-31 23:59:59.999999999,77.0,2
26070,16315,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
26071,16315,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
26072,16315,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
26073,16503,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
26074,16503,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
26075,16503,2010Q2,272.68,2010-06-30 23:59:59.999999999,9.0,2
26076,16503,2010Q3,1527.23,2010-09-30 23:59:59.999999999,3.0,5
26077,16503,2010Q4,870.59,2010-12-31 23:59:59.999999999,17.0,4
26078,16503,2011Q1,353.7,2011-03-31 23:59:59.999999999,77.0,3
26079,16503,2011Q2,251.6,2011-06-30 23:59:59.999999999,52.0,2
26080,16503,2011Q3,338.54,2011-09-30 23:59:59.999999999,36.0,2
26081,16503,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
26082,17192,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
26083,17192,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
26084,17192,2010Q2,77.83,2010-06-30 23:59:59.999999999,9.0,1
26085,17192,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
26086,17192,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
26087,17192,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
26088,17192,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
26089,17192,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
26090,17192,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
26091,15081,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
26092,15081,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
26093,15081,2010Q2,275.7,2010-06-30 23:59:59.999999999,8.0,2
26094,15081,2010Q3,684.8,2010-09-30 23:59:59.999999999,28.0,4
26095,15081,2010Q4,611.57,2010-12-31 23:59:59.999999999,24.0,4
26096,15081,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
26097,15081,2011Q2,136.9,2011-06-30 23:59:59.999999999,46.0,1
26098,15081,2011Q3,88.2,2011-09-30 23:59:59.999999999,16.0,1
26099,15081,2011Q4,168.55,2011-12-31 23:59:59.999999999,44.0,1
26100,12774,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
26101,12774,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
26102,12774,2010Q2,98.7,2010-06-30 23:59:59.999999999,8.0,1
26103,12774,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
26104,12774,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
26105,12774,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
26106,12774,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
26107,12774,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
26108,12774,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
26109,16227,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
26110,16227,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
26111,16227,2010Q2,320.2,2010-06-30 23:59:59.999999999,8.0,2
26112,16227,2010Q3,392.8,2010-09-30 23:59:59.999999999,59.0,3
26113,16227,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
26114,16227,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
26115,16227,2011Q2,314.22,2011-06-30 23:59:59.999999999,63.0,2
26116,16227,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
26117,16227,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
26118,12724,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
26119,12724,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
26120,12724,2010Q2,571.4,2010-06-30 23:59:59.999999999,8.0,4
26121,12724,2010Q3,402.15999999999997,2010-09-30 23:59:59.999999999,70.0,3
26122,12724,2010Q4,312.55,2010-12-31 23:59:59.999999999,40.0,2
26123,12724,2011Q1,154.9,2011-03-31 23:59:59.999999999,79.0,1
26124,12724,2011Q2,125.46000000000001,2011-06-30 23:59:59.999999999,11.0,1
26125,12724,2011Q3,542.8100000000001,2011-09-30 23:59:59.999999999,11.0,3
26126,12724,2011Q4,208.24,2011-12-31 23:59:59.999999999,27.0,2
26127,16894,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
26128,16894,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
26129,16894,2010Q2,1307.06,2010-06-30 23:59:59.999999999,8.0,5
26130,16894,2010Q3,17.0,2010-09-30 23:59:59.999999999,67.0,1
26131,16894,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
26132,16894,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
26133,16894,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
26134,16894,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
26135,16894,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
26136,15809,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
26137,15809,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
26138,15809,2010Q2,169.55,2010-06-30 23:59:59.999999999,8.0,1
26139,15809,2010Q3,589.12,2010-09-30 23:59:59.999999999,24.0,4
26140,15809,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
26141,15809,2011Q1,262.22,2011-03-31 23:59:59.999999999,3.0,2
26142,15809,2011Q2,136.99,2011-06-30 23:59:59.999999999,22.0,1
26143,15809,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
26144,15809,2011Q4,116.56,2011-12-31 23:59:59.999999999,58.0,1
26145,14874,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
26146,14874,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
26147,14874,2010Q2,116.18,2010-06-30 23:59:59.999999999,8.0,1
26148,14874,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
26149,14874,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
26150,14874,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
26151,14874,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
26152,14874,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
26153,14874,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
26154,14793,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
26155,14793,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
26156,14793,2010Q2,396.91,2010-06-30 23:59:59.999999999,8.0,3
26157,14793,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
26158,14793,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
26159,14793,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
26160,14793,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
26161,14793,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
26162,14793,2011Q4,228.99,2011-12-31 23:59:59.999999999,43.0,2
26163,16680,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
26164,16680,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
26165,16680,2010Q2,637.75,2010-06-30 23:59:59.999999999,1.0,4
26166,16680,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
26167,16680,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
26168,16680,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
26169,16680,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
26170,16680,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
26171,16680,2011Q4,183.7,2011-12-31 23:59:59.999999999,65.0,1
26172,17422,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
26173,17422,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
26174,17422,2010Q2,307.24,2010-06-30 23:59:59.999999999,7.0,2
26175,17422,2010Q3,613.48,2010-09-30 23:59:59.999999999,16.0,4
26176,17422,2010Q4,694.67,2010-12-31 23:59:59.999999999,38.0,4
26177,17422,2011Q1,321.25,2011-03-31 23:59:59.999999999,43.0,2
26178,17422,2011Q2,681.86,2011-06-30 23:59:59.999999999,18.0,4
26179,17422,2011Q3,695.86,2011-09-30 23:59:59.999999999,23.0,4
26180,17422,2011Q4,280.4,2011-12-31 23:59:59.999999999,38.0,2
26181,12792,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
26182,12792,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
26183,12792,2010Q2,426.47,2010-06-30 23:59:59.999999999,7.0,3
26184,12792,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
26185,12792,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
26186,12792,2011Q1,400.53999999999996,2011-03-31 23:59:59.999999999,3.0,3
26187,12792,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
26188,12792,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
26189,12792,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
26190,17380,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
26191,17380,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
26192,17380,2010Q2,343.2,2010-06-30 23:59:59.999999999,7.0,3
26193,17380,2010Q3,178.2,2010-09-30 23:59:59.999999999,65.0,1
26194,17380,2010Q4,123.6,2010-12-31 23:59:59.999999999,91.0,1
26195,17380,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
26196,17380,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
26197,17380,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
26198,17380,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
26199,14725,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
26200,14725,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
26201,14725,2010Q2,266.81,2010-06-30 23:59:59.999999999,7.0,2
26202,14725,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
26203,14725,2010Q4,330.35,2010-12-31 23:59:59.999999999,51.0,2
26204,14725,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
26205,14725,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
26206,14725,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
26207,14725,2011Q4,718.08,2011-12-31 23:59:59.999999999,46.0,4
26208,17310,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
26209,17310,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
26210,17310,2010Q2,765.0,2010-06-30 23:59:59.999999999,7.0,4
26211,17310,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
26212,17310,2010Q4,260.09999999999997,2010-12-31 23:59:59.999999999,44.0,2
26213,17310,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
26214,17310,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
26215,17310,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
26216,17310,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
26217,13942,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
26218,13942,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
26219,13942,2010Q2,320.0,2010-06-30 23:59:59.999999999,7.0,2
26220,13942,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
26221,13942,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
26222,13942,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
26223,13942,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
26224,13942,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
26225,13942,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
26226,12379,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
26227,12379,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
26228,12379,2010Q2,367.48,2010-06-30 23:59:59.999999999,7.0,3
26229,12379,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
26230,12379,2010Q4,400.5,2010-12-31 23:59:59.999999999,79.0,3
26231,12379,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
26232,12379,2011Q2,459.84,2011-06-30 23:59:59.999999999,8.0,3
26233,12379,2011Q3,392.40000000000003,2011-09-30 23:59:59.999999999,11.0,3
26234,12379,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
26235,16825,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
26236,16825,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
26237,16825,2010Q2,363.3,2010-06-30 23:59:59.999999999,7.0,3
26238,16825,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
26239,16825,2010Q4,688.41,2010-12-31 23:59:59.999999999,35.0,4
26240,16825,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
26241,16825,2011Q2,318.7,2011-06-30 23:59:59.999999999,23.0,2
26242,16825,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
26243,16825,2011Q4,456.48,2011-12-31 23:59:59.999999999,60.0,3
26244,16180,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
26245,16180,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
26246,16180,2010Q2,2017.52,2010-06-30 23:59:59.999999999,7.0,5
26247,16180,2010Q3,3978.17,2010-09-30 23:59:59.999999999,43.0,5
26248,16180,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
26249,16180,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
26250,16180,2011Q2,4327.28,2011-06-30 23:59:59.999999999,8.0,5
26251,16180,2011Q3,5926.9,2011-09-30 23:59:59.999999999,30.0,5
26252,16180,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
26253,14509,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
26254,14509,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
26255,14509,2010Q2,110.95,2010-06-30 23:59:59.999999999,7.0,1
26256,14509,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
26257,14509,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
26258,14509,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
26259,14509,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
26260,14509,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
26261,14509,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
26262,15248,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
26263,15248,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
26264,15248,2010Q2,1222.91,2010-06-30 23:59:59.999999999,7.0,5
26265,15248,2010Q3,467.47,2010-09-30 23:59:59.999999999,41.0,3
26266,15248,2010Q4,203.55,2010-12-31 23:59:59.999999999,68.0,2
26267,15248,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
26268,15248,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
26269,15248,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
26270,15248,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
26271,15991,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
26272,15991,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
26273,15991,2010Q2,150.55,2010-06-30 23:59:59.999999999,7.0,1
26274,15991,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
26275,15991,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
26276,15991,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
26277,15991,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
26278,15991,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
26279,15991,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
26280,17304,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
26281,17304,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
26282,17304,2010Q2,111.5,2010-06-30 23:59:59.999999999,7.0,1
26283,17304,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
26284,17304,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
26285,17304,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
26286,17304,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
26287,17304,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
26288,17304,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
26289,15913,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
26290,15913,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
26291,15913,2010Q2,6.300000000000001,2010-06-30 23:59:59.999999999,7.0,1
26292,15913,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
26293,15913,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
26294,15913,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
26295,15913,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
26296,15913,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
26297,15913,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
26298,17686,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
26299,17686,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
26300,17686,2010Q2,1294.8700000000001,2010-06-30 23:59:59.999999999,6.0,5
26301,17686,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
26302,17686,2010Q4,1262.48,2010-12-31 23:59:59.999999999,80.0,5
26303,17686,2011Q1,1592.61,2011-03-31 23:59:59.999999999,49.0,5
26304,17686,2011Q2,1444.14,2011-06-30 23:59:59.999999999,38.0,5
26305,17686,2011Q3,2073.34,2011-09-30 23:59:59.999999999,10.0,5
26306,17686,2011Q4,629.37,2011-12-31 23:59:59.999999999,29.0,4
26307,12705,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
26308,12705,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
26309,12705,2010Q2,1544.87,2010-06-30 23:59:59.999999999,6.0,5
26310,12705,2010Q3,1099.5,2010-09-30 23:59:59.999999999,0.0,5
26311,12705,2010Q4,3107.44,2010-12-31 23:59:59.999999999,14.0,5
26312,12705,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
26313,12705,2011Q2,2306.1,2011-06-30 23:59:59.999999999,39.0,5
26314,12705,2011Q3,1841.04,2011-09-30 23:59:59.999999999,7.0,5
26315,12705,2011Q4,1863.15,2011-12-31 23:59:59.999999999,37.0,5
26316,14566,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
26317,14566,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
26318,14566,2010Q2,845.0,2010-06-30 23:59:59.999999999,6.0,4
26319,14566,2010Q3,495.0,2010-09-30 23:59:59.999999999,41.0,3
26320,14566,2010Q4,1320.0,2010-12-31 23:59:59.999999999,74.0,5
26321,14566,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
26322,14566,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
26323,14566,2011Q3,1432.0,2011-09-30 23:59:59.999999999,40.0,5
26324,14566,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
26325,16683,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
26326,16683,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
26327,16683,2010Q2,320.25,2010-06-30 23:59:59.999999999,6.0,2
26328,16683,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
26329,16683,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
26330,16683,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
26331,16683,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
26332,16683,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
26333,16683,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
26334,15043,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
26335,15043,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
26336,15043,2010Q2,417.65999999999997,2010-06-30 23:59:59.999999999,6.0,3
26337,15043,2010Q3,1919.1399999999999,2010-09-30 23:59:59.999999999,28.0,5
26338,15043,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
26339,15043,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
26340,15043,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
26341,15043,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
26342,15043,2011Q4,537.0,2011-12-31 23:59:59.999999999,53.0,3
26343,12741,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
26344,12741,2010Q1,0.0,2010-03-31 23:59:59.999999999,,0
