Customer ID,Quarter,Revenue Score,Next Quarter,Next Quarter Revenue Score
12527,2009Q4,0,2010Q1,0
12527,2010Q1,0,2010Q2,2
12527,2010Q2,2,2010Q3,1
12527,2010Q3,1,2010Q4,0
12527,2010Q4,0,2011Q1,2
12527,2011Q1,2,2011Q2,0
12527,2011Q2,0,2011Q3,1
12527,2011Q3,1,2011Q4,0
12799,2009Q4,0,2010Q1,0
12799,2010Q1,0,2010Q2,2
12799,2010Q2,2,2010Q3,0
12799,2010Q3,0,2010Q4,0
12799,2010Q4,0,2011Q1,0
12799,2011Q1,0,2011Q2,0
12799,2011Q2,0,2011Q3,0
12799,2011Q3,0,2011Q4,0
13023,2009Q4,0,2010Q1,0
13023,2010Q1,0,2010Q2,4
13023,2010Q2,4,2010Q3,0
13023,2010Q3,0,2010Q4,0
13023,2010Q4,0,2011Q1,0
13023,2011Q1,0,2011Q2,0
13023,2011Q2,0,2011Q3,2
13023,2011Q3,2,2011Q4,3
13299,2009Q4,0,2010Q1,0
13299,2010Q1,0,2010Q2,3
13299,2010Q2,3,2010Q3,0
13299,2010Q3,0,2010Q4,4
13299,2010Q4,4,2011Q1,1
13299,2011Q1,1,2011Q2,0
13299,2011Q2,0,2011Q3,0
13299,2011Q3,0,2011Q4,0
14774,2009Q4,0,2010Q1,0
14774,2010Q1,0,2010Q2,2
14774,2010Q2,2,2010Q3,0
14774,2010Q3,0,2010Q4,0
14774,2010Q4,0,2011Q1,0
14774,2011Q1,0,2011Q2,0
14774,2011Q2,0,2011Q3,0
14774,2011Q3,0,2011Q4,0
12788,2009Q4,0,2010Q1,0
12788,2010Q1,0,2010Q2,1
12788,2010Q2,1,2010Q3,2
12788,2010Q3,2,2010Q4,0
12788,2010Q4,0,2011Q1,0
12788,2011Q1,0,2011Q2,0
12788,2011Q2,0,2011Q3,0
12788,2011Q3,0,2011Q4,0
12529,2009Q4,0,2010Q1,0
12529,2010Q1,0,2010Q2,2
12529,2010Q2,2,2010Q3,0
12529,2010Q3,0,2010Q4,0
12529,2010Q4,0,2011Q1,0
12529,2011Q1,0,2011Q2,0
12529,2011Q2,0,2011Q3,0
12529,2011Q3,0,2011Q4,0
13620,2009Q4,0,2010Q1,0
13620,2010Q1,0,2010Q2,1
13620,2010Q2,1,2010Q3,0
13620,2010Q3,0,2010Q4,0
13620,2010Q4,0,2011Q1,0
13620,2011Q1,0,2011Q2,0
13620,2011Q2,0,2011Q3,0
13620,2011Q3,0,2011Q4,0
15430,2009Q4,0,2010Q1,0
15430,2010Q1,0,2010Q2,4
15430,2010Q2,4,2010Q3,1
15430,2010Q3,1,2010Q4,0
15430,2010Q4,0,2011Q1,0
15430,2011Q1,0,2011Q2,0
15430,2011Q2,0,2011Q3,0
15430,2011Q3,0,2011Q4,0
12415,2009Q4,0,2010Q1,0
12415,2010Q1,0,2010Q2,5
12415,2010Q2,5,2010Q3,3
12415,2010Q3,3,2010Q4,5
12415,2010Q4,5,2011Q1,5
12415,2011Q1,5,2011Q2,5
12415,2011Q2,5,2011Q3,5
12415,2011Q3,5,2011Q4,5
15842,2009Q4,0,2010Q1,0
15842,2010Q1,0,2010Q2,1
15842,2010Q2,1,2010Q3,0
15842,2010Q3,0,2010Q4,3
15842,2010Q4,3,2011Q1,0
15842,2011Q1,0,2011Q2,0
15842,2011Q2,0,2011Q3,0
15842,2011Q3,0,2011Q4,0
13752,2009Q4,0,2010Q1,0
13752,2010Q1,0,2010Q2,3
13752,2010Q2,3,2010Q3,0
13752,2010Q3,0,2010Q4,0
13752,2010Q4,0,2011Q1,0
13752,2011Q1,0,2011Q2,4
13752,2011Q2,4,2011Q3,2
13752,2011Q3,2,2011Q4,0
13739,2009Q4,0,2010Q1,0
13739,2010Q1,0,2010Q2,1
13739,2010Q2,1,2010Q3,0
13739,2010Q3,0,2010Q4,0
13739,2010Q4,0,2011Q1,0
13739,2011Q1,0,2011Q2,0
13739,2011Q2,0,2011Q3,0
13739,2011Q3,0,2011Q4,2
14398,2009Q4,0,2010Q1,0
14398,2010Q1,0,2010Q2,3
14398,2010Q2,3,2010Q3,0
14398,2010Q3,0,2010Q4,2
14398,2010Q4,2,2011Q1,0
14398,2011Q1,0,2011Q2,0
14398,2011Q2,0,2011Q3,0
14398,2011Q3,0,2011Q4,0
17666,2009Q4,0,2010Q1,0
17666,2010Q1,0,2010Q2,2
17666,2010Q2,2,2010Q3,4
17666,2010Q3,4,2010Q4,0
17666,2010Q4,0,2011Q1,0
17666,2011Q1,0,2011Q2,0
17666,2011Q2,0,2011Q3,0
17666,2011Q3,0,2011Q4,4
18053,2009Q4,0,2010Q1,0
18053,2010Q1,0,2010Q2,2
18053,2010Q2,2,2010Q3,1
18053,2010Q3,1,2010Q4,0
18053,2010Q4,0,2011Q1,0
18053,2011Q1,0,2011Q2,0
18053,2011Q2,0,2011Q3,2
18053,2011Q3,2,2011Q4,0
14217,2009Q4,0,2010Q1,0
14217,2010Q1,0,2010Q2,3
14217,2010Q2,3,2010Q3,2
14217,2010Q3,2,2010Q4,4
14217,2010Q4,4,2011Q1,3
14217,2011Q1,3,2011Q2,3
14217,2011Q2,3,2011Q3,3
14217,2011Q3,3,2011Q4,3
15486,2009Q4,0,2010Q1,0
15486,2010Q1,0,2010Q2,1
15486,2010Q2,1,2010Q3,0
15486,2010Q3,0,2010Q4,0
15486,2010Q4,0,2011Q1,0
15486,2011Q1,0,2011Q2,0
15486,2011Q2,0,2011Q3,0
15486,2011Q3,0,2011Q4,0
17748,2009Q4,0,2010Q1,0
17748,2010Q1,0,2010Q2,3
17748,2010Q2,3,2010Q3,0
17748,2010Q3,0,2010Q4,0
17748,2010Q4,0,2011Q1,0
17748,2011Q1,0,2011Q2,0
17748,2011Q2,0,2011Q3,0
17748,2011Q3,0,2011Q4,0
13814,2009Q4,0,2010Q1,0
13814,2010Q1,0,2010Q2,4
13814,2010Q2,4,2010Q3,0
13814,2010Q3,0,2010Q4,0
13814,2010Q4,0,2011Q1,0
13814,2011Q1,0,2011Q2,0
13814,2011Q2,0,2011Q3,5
13814,2011Q3,5,2011Q4,0
13649,2009Q4,0,2010Q1,0
13649,2010Q1,0,2010Q2,2
13649,2010Q2,2,2010Q3,3
13649,2010Q3,3,2010Q4,4
13649,2010Q4,4,2011Q1,1
13649,2011Q1,1,2011Q2,0
13649,2011Q2,0,2011Q3,0
13649,2011Q3,0,2011Q4,0
12575,2009Q4,0,2010Q1,0
12575,2010Q1,0,2010Q2,0
12575,2010Q2,0,2010Q3,4
12575,2010Q3,4,2010Q4,0
12575,2010Q4,0,2011Q1,0
12575,2011Q1,0,2011Q2,0
12575,2011Q2,0,2011Q3,0
12575,2011Q3,0,2011Q4,0
12653,2009Q4,0,2010Q1,0
12653,2010Q1,0,2010Q2,0
12653,2010Q2,0,2010Q3,5
12653,2010Q3,5,2010Q4,0
12653,2010Q4,0,2011Q1,4
12653,2011Q1,4,2011Q2,0
12653,2011Q2,0,2011Q3,5
12653,2011Q3,5,2011Q4,0
15852,2009Q4,0,2010Q1,0
15852,2010Q1,0,2010Q2,0
15852,2010Q2,0,2010Q3,1
15852,2010Q3,1,2010Q4,0
15852,2010Q4,0,2011Q1,0
15852,2011Q1,0,2011Q2,1
15852,2011Q2,1,2011Q3,0
15852,2011Q3,0,2011Q4,0
17239,2009Q4,0,2010Q1,0
17239,2010Q1,0,2010Q2,0
17239,2010Q2,0,2010Q3,2
17239,2010Q3,2,2010Q4,3
17239,2010Q4,3,2011Q1,3
17239,2011Q1,3,2011Q2,0
17239,2011Q2,0,2011Q3,0
17239,2011Q3,0,2011Q4,0
15888,2009Q4,0,2010Q1,0
15888,2010Q1,0,2010Q2,0
15888,2010Q2,0,2010Q3,1
15888,2010Q3,1,2010Q4,1
15888,2010Q4,1,2011Q1,0
15888,2011Q1,0,2011Q2,0
15888,2011Q2,0,2011Q3,1
15888,2011Q3,1,2011Q4,0
18109,2009Q4,0,2010Q1,0
18109,2010Q1,0,2010Q2,0
18109,2010Q2,0,2010Q3,4
18109,2010Q3,4,2010Q4,5
18109,2010Q4,5,2011Q1,4
18109,2011Q1,4,2011Q2,5
18109,2011Q2,5,2011Q3,5
18109,2011Q3,5,2011Q4,5
17651,2009Q4,0,2010Q1,0
17651,2010Q1,0,2010Q2,0
17651,2010Q2,0,2010Q3,5
17651,2010Q3,5,2010Q4,0
17651,2010Q4,0,2011Q1,0
17651,2011Q1,0,2011Q2,4
17651,2011Q2,4,2011Q3,5
17651,2011Q3,5,2011Q4,5
13302,2009Q4,0,2010Q1,0
13302,2010Q1,0,2010Q2,0
13302,2010Q2,0,2010Q3,1
13302,2010Q3,1,2010Q4,0
13302,2010Q4,0,2011Q1,0
13302,2011Q1,0,2011Q2,0
13302,2011Q2,0,2011Q3,1
13302,2011Q3,1,2011Q4,0
15851,2009Q4,0,2010Q1,0
15851,2010Q1,0,2010Q2,0
15851,2010Q2,0,2010Q3,1
15851,2010Q3,1,2010Q4,0
15851,2010Q4,0,2011Q1,0
15851,2011Q1,0,2011Q2,0
15851,2011Q2,0,2011Q3,0
15851,2011Q3,0,2011Q4,0
16926,2009Q4,0,2010Q1,0
16926,2010Q1,0,2010Q2,0
16926,2010Q2,0,2010Q3,4
16926,2010Q3,4,2010Q4,3
16926,2010Q4,3,2011Q1,0
16926,2011Q1,0,2011Q2,0
16926,2011Q2,0,2011Q3,0
16926,2011Q3,0,2011Q4,0
12576,2009Q4,0,2010Q1,0
12576,2010Q1,0,2010Q2,0
12576,2010Q2,0,2010Q3,3
12576,2010Q3,3,2010Q4,2
12576,2010Q4,2,2011Q1,2
12576,2011Q1,2,2011Q2,1
12576,2011Q2,1,2011Q3,3
12576,2011Q3,3,2011Q4,3
13292,2009Q4,0,2010Q1,0
13292,2010Q1,0,2010Q2,0
13292,2010Q2,0,2010Q3,3
13292,2010Q3,3,2010Q4,1
13292,2010Q4,1,2011Q1,2
13292,2011Q1,2,2011Q2,0
13292,2011Q2,0,2011Q3,0
13292,2011Q3,0,2011Q4,2
13439,2009Q4,0,2010Q1,0
13439,2010Q1,0,2010Q2,0
13439,2010Q2,0,2010Q3,2
13439,2010Q3,2,2010Q4,3
13439,2010Q4,3,2011Q1,2
13439,2011Q1,2,2011Q2,0
13439,2011Q2,0,2011Q3,0
13439,2011Q3,0,2011Q4,0
17187,2009Q4,0,2010Q1,0
17187,2010Q1,0,2010Q2,0
17187,2010Q2,0,2010Q3,2
17187,2010Q3,2,2010Q4,0
17187,2010Q4,0,2011Q1,0
17187,2011Q1,0,2011Q2,2
17187,2011Q2,2,2011Q3,0
17187,2011Q3,0,2011Q4,0
18217,2009Q4,0,2010Q1,0
18217,2010Q1,0,2010Q2,0
18217,2010Q2,0,2010Q3,2
18217,2010Q3,2,2010Q4,0
18217,2010Q4,0,2011Q1,0
18217,2011Q1,0,2011Q2,0
18217,2011Q2,0,2011Q3,2
18217,2011Q3,2,2011Q4,2
17080,2009Q4,0,2010Q1,0
17080,2010Q1,0,2010Q2,0
17080,2010Q2,0,2010Q3,3
17080,2010Q3,3,2010Q4,2
17080,2010Q4,2,2011Q1,1
17080,2011Q1,1,2011Q2,0
17080,2011Q2,0,2011Q3,0
17080,2011Q3,0,2011Q4,2
16907,2009Q4,0,2010Q1,0
16907,2010Q1,0,2010Q2,0
16907,2010Q2,0,2010Q3,2
16907,2010Q3,2,2010Q4,4
16907,2010Q4,4,2011Q1,2
16907,2011Q1,2,2011Q2,1
16907,2011Q2,1,2011Q3,1
16907,2011Q3,1,2011Q4,2
14693,2009Q4,0,2010Q1,0
14693,2010Q1,0,2010Q2,0
14693,2010Q2,0,2010Q3,4
14693,2010Q3,4,2010Q4,1
14693,2010Q4,1,2011Q1,1
14693,2011Q1,1,2011Q2,0
14693,2011Q2,0,2011Q3,0
14693,2011Q3,0,2011Q4,0
18230,2009Q4,0,2010Q1,0
18230,2010Q1,0,2010Q2,0
18230,2010Q2,0,2010Q3,2
18230,2010Q3,2,2010Q4,5
18230,2010Q4,5,2011Q1,3
18230,2011Q1,3,2011Q2,5
18230,2011Q2,5,2011Q3,3
18230,2011Q3,3,2011Q4,4
12633,2009Q4,0,2010Q1,0
12633,2010Q1,0,2010Q2,0
12633,2010Q2,0,2010Q3,5
12633,2010Q3,5,2010Q4,4
12633,2010Q4,4,2011Q1,4
12633,2011Q1,4,2011Q2,4
12633,2011Q2,4,2011Q3,2
12633,2011Q3,2,2011Q4,2
14699,2009Q4,0,2010Q1,0
14699,2010Q1,0,2010Q2,0
14699,2010Q2,0,2010Q3,4
14699,2010Q3,4,2010Q4,0
14699,2010Q4,0,2011Q1,0
14699,2011Q1,0,2011Q2,1
14699,2011Q2,1,2011Q3,0
14699,2011Q3,0,2011Q4,0
14963,2009Q4,0,2010Q1,0
14963,2010Q1,0,2010Q2,0
14963,2010Q2,0,2010Q3,3
14963,2010Q3,3,2010Q4,5
14963,2010Q4,5,2011Q1,0
14963,2011Q1,0,2011Q2,2
14963,2011Q2,2,2011Q3,0
14963,2011Q3,0,2011Q4,5
13246,2009Q4,0,2010Q1,0
13246,2010Q1,0,2010Q2,0
13246,2010Q2,0,2010Q3,4
13246,2010Q3,4,2010Q4,4
13246,2010Q4,4,2011Q1,5
13246,2011Q1,5,2011Q2,4
13246,2011Q2,4,2011Q3,0
13246,2011Q3,0,2011Q4,1
14366,2009Q4,0,2010Q1,0
14366,2010Q1,0,2010Q2,0
14366,2010Q2,0,2010Q3,1
14366,2010Q3,1,2010Q4,0
14366,2010Q4,0,2011Q1,0
14366,2011Q1,0,2011Q2,0
14366,2011Q2,0,2011Q3,0
14366,2011Q3,0,2011Q4,0
13125,2009Q4,0,2010Q1,0
13125,2010Q1,0,2010Q2,0
13125,2010Q2,0,2010Q3,1
13125,2010Q3,1,2010Q4,0
13125,2010Q4,0,2011Q1,0
13125,2011Q1,0,2011Q2,0
13125,2011Q2,0,2011Q3,0
13125,2011Q3,0,2011Q4,0
14647,2009Q4,0,2010Q1,0
14647,2010Q1,0,2010Q2,0
14647,2010Q2,0,2010Q3,2
14647,2010Q3,2,2010Q4,0
14647,2010Q4,0,2011Q1,0
14647,2011Q1,0,2011Q2,2
14647,2011Q2,2,2011Q3,0
14647,2011Q3,0,2011Q4,0
16032,2009Q4,0,2010Q1,0
16032,2010Q1,0,2010Q2,0
16032,2010Q2,0,2010Q3,5
16032,2010Q3,5,2010Q4,0
16032,2010Q4,0,2011Q1,0
16032,2011Q1,0,2011Q2,0
16032,2011Q2,0,2011Q3,0
16032,2011Q3,0,2011Q4,0
13029,2009Q4,0,2010Q1,0
13029,2010Q1,0,2010Q2,0
13029,2010Q2,0,2010Q3,3
13029,2010Q3,3,2010Q4,4
13029,2010Q4,4,2011Q1,0
13029,2011Q1,0,2011Q2,0
13029,2011Q2,0,2011Q3,3
13029,2011Q3,3,2011Q4,3
17376,2009Q4,0,2010Q1,0
17376,2010Q1,0,2010Q2,0
17376,2010Q2,0,2010Q3,1
17376,2010Q3,1,2010Q4,1
17376,2010Q4,1,2011Q1,1
17376,2011Q1,1,2011Q2,0
17376,2011Q2,0,2011Q3,1
17376,2011Q3,1,2011Q4,0
15627,2009Q4,0,2010Q1,0
15627,2010Q1,0,2010Q2,0
15627,2010Q2,0,2010Q3,4
15627,2010Q3,4,2010Q4,0
15627,2010Q4,0,2011Q1,0
15627,2011Q1,0,2011Q2,0
15627,2011Q2,0,2011Q3,0
15627,2011Q3,0,2011Q4,0
15678,2009Q4,0,2010Q1,0
15678,2010Q1,0,2010Q2,0
15678,2010Q2,0,2010Q3,4
15678,2010Q3,4,2010Q4,4
15678,2010Q4,4,2011Q1,0
15678,2011Q1,0,2011Q2,0
15678,2011Q2,0,2011Q3,0
15678,2011Q3,0,2011Q4,3
16110,2009Q4,0,2010Q1,0
16110,2010Q1,0,2010Q2,0
16110,2010Q2,0,2010Q3,3
16110,2010Q3,3,2010Q4,0
16110,2010Q4,0,2011Q1,4
16110,2011Q1,4,2011Q2,0
16110,2011Q2,0,2011Q3,0
16110,2011Q3,0,2011Q4,4
15969,2009Q4,0,2010Q1,0
15969,2010Q1,0,2010Q2,0
15969,2010Q2,0,2010Q3,1
15969,2010Q3,1,2010Q4,3
15969,2010Q4,3,2011Q1,0
15969,2011Q1,0,2011Q2,2
15969,2011Q2,2,2011Q3,0
15969,2011Q3,0,2011Q4,3
12953,2009Q4,0,2010Q1,0
12953,2010Q1,0,2010Q2,0
12953,2010Q2,0,2010Q3,3
12953,2010Q3,3,2010Q4,0
12953,2010Q4,0,2011Q1,0
12953,2011Q1,0,2011Q2,0
12953,2011Q2,0,2011Q3,0
12953,2011Q3,0,2011Q4,2
12693,2009Q4,0,2010Q1,0
12693,2010Q1,0,2010Q2,0
12693,2010Q2,0,2010Q3,4
12693,2010Q3,4,2010Q4,1
12693,2010Q4,1,2011Q1,3
12693,2011Q1,3,2011Q2,2
12693,2011Q2,2,2011Q3,2
12693,2011Q3,2,2011Q4,0
15076,2009Q4,0,2010Q1,0
15076,2010Q1,0,2010Q2,0
15076,2010Q2,0,2010Q3,4
15076,2010Q3,4,2010Q4,0
15076,2010Q4,0,2011Q1,0
15076,2011Q1,0,2011Q2,4
15076,2011Q2,4,2011Q3,0
15076,2011Q3,0,2011Q4,0
14900,2009Q4,0,2010Q1,0
14900,2010Q1,0,2010Q2,0
14900,2010Q2,0,2010Q3,1
14900,2010Q3,1,2010Q4,0
14900,2010Q4,0,2011Q1,0
14900,2011Q1,0,2011Q2,0
14900,2011Q2,0,2011Q3,0
14900,2011Q3,0,2011Q4,0
16576,2009Q4,0,2010Q1,0
16576,2010Q1,0,2010Q2,0
16576,2010Q2,0,2010Q3,2
16576,2010Q3,2,2010Q4,2
16576,2010Q4,2,2011Q1,0
16576,2011Q1,0,2011Q2,0
16576,2011Q2,0,2011Q3,0
16576,2011Q3,0,2011Q4,0
17901,2009Q4,0,2010Q1,0
17901,2010Q1,0,2010Q2,0
17901,2010Q2,0,2010Q3,1
17901,2010Q3,1,2010Q4,0
17901,2010Q4,0,2011Q1,0
17901,2011Q1,0,2011Q2,0
17901,2011Q2,0,2011Q3,0
17901,2011Q3,0,2011Q4,1
12403,2009Q4,0,2010Q1,0
12403,2010Q1,0,2010Q2,0
12403,2010Q2,0,2010Q3,4
12403,2010Q3,4,2010Q4,0
12403,2010Q4,0,2011Q1,0
12403,2011Q1,0,2011Q2,0
12403,2011Q2,0,2011Q3,0
12403,2011Q3,0,2011Q4,3
12730,2009Q4,0,2010Q1,0
12730,2010Q1,0,2010Q2,0
12730,2010Q2,0,2010Q3,4
12730,2010Q3,4,2010Q4,0
12730,2010Q4,0,2011Q1,0
12730,2011Q1,0,2011Q2,0
12730,2011Q2,0,2011Q3,0
12730,2011Q3,0,2011Q4,0
14452,2009Q4,0,2010Q1,0
14452,2010Q1,0,2010Q2,0
14452,2010Q2,0,2010Q3,1
14452,2010Q3,1,2010Q4,2
14452,2010Q4,2,2011Q1,0
14452,2011Q1,0,2011Q2,0
14452,2011Q2,0,2011Q3,1
14452,2011Q3,1,2011Q4,1
12749,2009Q4,0,2010Q1,0
12749,2010Q1,0,2010Q2,0
12749,2010Q2,0,2010Q3,4
12749,2010Q3,4,2010Q4,5
12749,2010Q4,5,2011Q1,0
12749,2011Q1,0,2011Q2,4
12749,2011Q2,4,2011Q3,5
12749,2011Q3,5,2011Q4,5
13909,2009Q4,0,2010Q1,0
13909,2010Q1,0,2010Q2,0
13909,2010Q2,0,2010Q3,1
13909,2010Q3,1,2010Q4,1
13909,2010Q4,1,2011Q1,0
13909,2011Q1,0,2011Q2,0
13909,2011Q2,0,2011Q3,0
13909,2011Q3,0,2011Q4,0
16443,2009Q4,0,2010Q1,0
16443,2010Q1,0,2010Q2,0
16443,2010Q2,0,2010Q3,1
16443,2010Q3,1,2010Q4,0
16443,2010Q4,0,2011Q1,0
16443,2011Q1,0,2011Q2,0
16443,2011Q2,0,2011Q3,0
16443,2011Q3,0,2011Q4,0
15133,2009Q4,0,2010Q1,0
15133,2010Q1,0,2010Q2,0
15133,2010Q2,0,2010Q3,3
15133,2010Q3,3,2010Q4,2
15133,2010Q4,2,2011Q1,4
15133,2011Q1,4,2011Q2,0
15133,2011Q2,0,2011Q3,2
15133,2011Q3,2,2011Q4,0
17129,2009Q4,0,2010Q1,0
17129,2010Q1,0,2010Q2,0
17129,2010Q2,0,2010Q3,1
17129,2010Q3,1,2010Q4,0
17129,2010Q4,0,2011Q1,0
17129,2011Q1,0,2011Q2,0
17129,2011Q2,0,2011Q3,0
17129,2011Q3,0,2011Q4,0
13534,2009Q4,0,2010Q1,0
13534,2010Q1,0,2010Q2,0
13534,2010Q2,0,2010Q3,5
13534,2010Q3,5,2010Q4,4
13534,2010Q4,4,2011Q1,5
13534,2011Q1,5,2011Q2,5
13534,2011Q2,5,2011Q3,5
13534,2011Q3,5,2011Q4,5
16649,2009Q4,0,2010Q1,0
16649,2010Q1,0,2010Q2,0
16649,2010Q2,0,2010Q3,2
16649,2010Q3,2,2010Q4,0
16649,2010Q4,0,2011Q1,0
16649,2011Q1,0,2011Q2,0
16649,2011Q2,0,2011Q3,0
16649,2011Q3,0,2011Q4,0
15056,2009Q4,0,2010Q1,0
15056,2010Q1,0,2010Q2,0
15056,2010Q2,0,2010Q3,1
15056,2010Q3,1,2010Q4,0
15056,2010Q4,0,2011Q1,0
15056,2011Q1,0,2011Q2,0
15056,2011Q2,0,2011Q3,0
15056,2011Q3,0,2011Q4,0
13677,2009Q4,0,2010Q1,0
13677,2010Q1,0,2010Q2,0
13677,2010Q2,0,2010Q3,2
13677,2010Q3,2,2010Q4,2
13677,2010Q4,2,2011Q1,0
13677,2011Q1,0,2011Q2,0
13677,2011Q2,0,2011Q3,0
13677,2011Q3,0,2011Q4,0
15127,2009Q4,0,2010Q1,0
15127,2010Q1,0,2010Q2,0
15127,2010Q2,0,2010Q3,2
15127,2010Q3,2,2010Q4,0
15127,2010Q4,0,2011Q1,0
15127,2011Q1,0,2011Q2,0
15127,2011Q2,0,2011Q3,0
15127,2011Q3,0,2011Q4,3
12782,2009Q4,0,2010Q1,0
12782,2010Q1,0,2010Q2,0
12782,2010Q2,0,2010Q3,4
12782,2010Q3,4,2010Q4,5
12782,2010Q4,5,2011Q1,5
12782,2011Q1,5,2011Q2,0
12782,2011Q2,0,2011Q3,3
12782,2011Q3,3,2011Q4,2
12592,2009Q4,0,2010Q1,0
12592,2010Q1,0,2010Q2,0
12592,2010Q2,0,2010Q3,5
12592,2010Q3,5,2010Q4,0
12592,2010Q4,0,2011Q1,0
12592,2011Q1,0,2011Q2,2
12592,2011Q2,2,2011Q3,2
12592,2011Q3,2,2011Q4,0
16650,2009Q4,0,2010Q1,0
16650,2010Q1,0,2010Q2,0
16650,2010Q2,0,2010Q3,5
16650,2010Q3,5,2010Q4,2
16650,2010Q4,2,2011Q1,0
16650,2011Q1,0,2011Q2,0
16650,2011Q2,0,2011Q3,3
16650,2011Q3,3,2011Q4,0
12963,2009Q4,0,2010Q1,0
12963,2010Q1,0,2010Q2,0
12963,2010Q2,0,2010Q3,5
12963,2010Q3,5,2010Q4,4
12963,2010Q4,4,2011Q1,0
12963,2011Q1,0,2011Q2,0
12963,2011Q2,0,2011Q3,2
12963,2011Q3,2,2011Q4,5
18279,2009Q4,0,2010Q1,0
18279,2010Q1,0,2010Q2,0
18279,2010Q2,0,2010Q3,2
18279,2010Q3,2,2010Q4,0
18279,2010Q4,0,2011Q1,0
18279,2011Q1,0,2011Q2,0
18279,2011Q2,0,2011Q3,0
18279,2011Q3,0,2011Q4,0
12841,2009Q4,0,2010Q1,0
12841,2010Q1,0,2010Q2,0
12841,2010Q2,0,2010Q3,5
12841,2010Q3,5,2010Q4,5
12841,2010Q4,5,2011Q1,5
12841,2011Q1,5,2011Q2,3
12841,2011Q2,3,2011Q3,4
12841,2011Q3,4,2011Q4,4
13399,2009Q4,0,2010Q1,0
13399,2010Q1,0,2010Q2,0
13399,2010Q2,0,2010Q3,2
13399,2010Q3,2,2010Q4,0
13399,2010Q4,0,2011Q1,0
13399,2011Q1,0,2011Q2,0
13399,2011Q2,0,2011Q3,0
13399,2011Q3,0,2011Q4,0
17492,2009Q4,0,2010Q1,0
17492,2010Q1,0,2010Q2,0
17492,2010Q2,0,2010Q3,4
17492,2010Q3,4,2010Q4,0
17492,2010Q4,0,2011Q1,0
17492,2011Q1,0,2011Q2,3
17492,2011Q2,3,2011Q3,0
17492,2011Q3,0,2011Q4,0
14580,2009Q4,0,2010Q1,0
14580,2010Q1,0,2010Q2,0
14580,2010Q2,0,2010Q3,1
14580,2010Q3,1,2010Q4,0
14580,2010Q4,0,2011Q1,0
14580,2011Q1,0,2011Q2,0
14580,2011Q2,0,2011Q3,0
14580,2011Q3,0,2011Q4,0
15283,2009Q4,0,2010Q1,0
15283,2010Q1,0,2010Q2,0
15283,2010Q2,0,2010Q3,1
15283,2010Q3,1,2010Q4,1
15283,2010Q4,1,2011Q1,0
15283,2011Q1,0,2011Q2,0
15283,2011Q2,0,2011Q3,0
15283,2011Q3,0,2011Q4,0
16049,2009Q4,0,2010Q1,0
16049,2010Q1,0,2010Q2,0
16049,2010Q2,0,2010Q3,2
16049,2010Q3,2,2010Q4,3
16049,2010Q4,3,2011Q1,0
16049,2011Q1,0,2011Q2,0
16049,2011Q2,0,2011Q3,3
16049,2011Q3,3,2011Q4,4
14516,2009Q4,0,2010Q1,0
14516,2010Q1,0,2010Q2,0
14516,2010Q2,0,2010Q3,1
14516,2010Q3,1,2010Q4,0
14516,2010Q4,0,2011Q1,0
14516,2011Q1,0,2011Q2,0
14516,2011Q2,0,2011Q3,0
14516,2011Q3,0,2011Q4,0
13779,2009Q4,0,2010Q1,0
13779,2010Q1,0,2010Q2,0
13779,2010Q2,0,2010Q3,1
13779,2010Q3,1,2010Q4,0
13779,2010Q4,0,2011Q1,0
13779,2011Q1,0,2011Q2,0
13779,2011Q2,0,2011Q3,0
13779,2011Q3,0,2011Q4,0
18238,2009Q4,0,2010Q1,0
18238,2010Q1,0,2010Q2,0
18238,2010Q2,0,2010Q3,2
18238,2010Q3,2,2010Q4,0
18238,2010Q4,0,2011Q1,0
18238,2011Q1,0,2011Q2,0
18238,2011Q2,0,2011Q3,0
18238,2011Q3,0,2011Q4,0
17143,2009Q4,0,2010Q1,0
17143,2010Q1,0,2010Q2,0
17143,2010Q2,0,2010Q3,4
17143,2010Q3,4,2010Q4,2
17143,2010Q4,2,2011Q1,0
17143,2011Q1,0,2011Q2,0
17143,2011Q2,0,2011Q3,0
17143,2011Q3,0,2011Q4,0
14248,2009Q4,0,2010Q1,0
14248,2010Q1,0,2010Q2,0
14248,2010Q2,0,2010Q3,4
14248,2010Q3,4,2010Q4,0
14248,2010Q4,0,2011Q1,2
14248,2011Q1,2,2011Q2,0
14248,2011Q2,0,2011Q3,0
14248,2011Q3,0,2011Q4,0
16469,2009Q4,0,2010Q1,0
16469,2010Q1,0,2010Q2,0
16469,2010Q2,0,2010Q3,1
16469,2010Q3,1,2010Q4,0
16469,2010Q4,0,2011Q1,0
16469,2011Q1,0,2011Q2,2
16469,2011Q2,2,2011Q3,1
16469,2011Q3,1,2011Q4,1
13428,2009Q4,0,2010Q1,0
13428,2010Q1,0,2010Q2,0
13428,2010Q2,0,2010Q3,2
13428,2010Q3,2,2010Q4,0
13428,2010Q4,0,2011Q1,0
13428,2011Q1,0,2011Q2,0
13428,2011Q2,0,2011Q3,0
13428,2011Q3,0,2011Q4,2
16435,2009Q4,0,2010Q1,0
16435,2010Q1,0,2010Q2,0
16435,2010Q2,0,2010Q3,4
16435,2010Q3,4,2010Q4,0
16435,2010Q4,0,2011Q1,0
16435,2011Q1,0,2011Q2,0
